line_id,molecule,transition,E(K),Aij(s-1),freq
so_n22_j21__n21_j21,so,n22_j21__n21_j21,38.42683978,1.746e-05,800.6854246089929
so_n22_j22__n21_j22,so,n22_j22__n21_j22,53.61061922,3.25e-05,1117.064053652885
so_n22_j22__n21_j21,so,n22_j22__n21_j21,45.38168089,0.01131,945.6007998813235
so_n22_j22__n22_j23,so,n22_j22__n22_j23,8.21893333,2.001e-08,171.25478339723242
so_n22_j22__n22_j21,so,n22_j22__n22_j21,6.95484111,1.211e-08,144.91537527233078
so_n23_j24__n22_j23,so,n23_j24__n22_j23,47.44619579,0.01297,988.6183105270583
so_n23_j22__n20_j21,so,n23_j22__n20_j21,137.41699073,4.32e-06,2863.3054969148466
so_n23_j22__n21_j22,so,n23_j22__n21_j22,94.08046675,7.895e-07,1960.3188526146341
so_n23_j22__n22_j21,so,n23_j22__n22_j21,47.42468864,0.01292,988.1701742340802
so_n23_j22__n22_j22,so,n23_j22__n22_j22,40.46984752,1.852e-05,843.2547987533833
so_n23_j23__n22_j23,so,n23_j23__n22_j23,55.6566771,3.356e-05,1159.696982402728
so_n23_j23__n22_j22,so,n23_j23__n22_j22,47.43774378,0.01293,988.4421992138617
so_n23_j23__n23_j24,so,n23_j23__n23_j24,8.21048131,1.996e-08,171.0786718756697
so_n23_j23__n23_j22,so,n23_j23__n23_j22,6.96789625,1.219e-08,145.1874002521125
so_n24_j25__n23_j24,so,n24_j25__n23_j24,49.49998203,0.01474,1031.4122721706694
so_n24_j23__n21_j22,so,n24_j23__n21_j22,143.56202149,4.139e-06,2991.3471623620985
so_n24_j23__n22_j23,so,n24_j23__n22_j23,98.17033559,8.239e-07,2045.5378918980798
so_n24_j23__n23_j22,so,n24_j23__n23_j22,49.48155466,0.01469,1031.0283080805348
so_n24_j23__n23_j23,so,n24_j23__n23_j23,42.51365831,1.958e-05,885.8409057447603
so_n24_j24__n23_j24,so,n24_j24__n23_j24,57.70338896,3.462e-05,1202.3435378847453
so_n24_j24__n23_j23,so,n24_j24__n23_j23,49.49290751,0.01471,1031.264863091949
so_n24_j24__n24_j25,so,n24_j24__n24_j25,8.20340642,1.992e-08,170.93125508740022
so_n24_j24__n24_j23,so,n24_j24__n24_j23,6.97924916,1.226e-08,145.42395651372394
so_n25_j26__n24_j25,so,n25_j26__n24_j25,51.55298095,0.01666,1074.1898287273123
so_n25_j24__n22_j23,so,n25_j24__n22_j23,149.70761045,3.971e-06,3119.400458810145
so_n25_j24__n23_j24,so,n25_j24__n23_j24,102.26141465,8.584e-07,2130.782148074721
so_n25_j24__n24_j23,so,n25_j24__n24_j23,51.53727485,0.01662,1073.8625667036995
so_n25_j24__n24_j24,so,n25_j24__n24_j24,44.55802569,2.064e-05,928.4386101899754
so_n25_j25__n24_j25,so,n25_j25__n24_j25,59.75053979,3.568e-05,1244.9992400174592
so_n25_j25__n24_j24,so,n25_j25__n24_j24,51.54713337,0.01663,1074.067984930059
so_n25_j25__n25_j26,so,n25_j25__n25_j26,8.19755884,1.989e-08,170.809411290147
so_n26_j27__n25_j26,so,n26_j27__n25_j26,53.60513042,0.01875,1116.949685617841
so_n26_j25__n23_j24,so,n26_j25__n23_j24,155.85325645,3.815e-06,3247.454943778947
so_n26_j25__n24_j25,so,n26_j25__n24_j25,106.35327391,8.929e-07,2216.042660981602
so_n26_j25__n25_j24,so,n26_j25__n25_j24,53.5918418,0.0187,1116.6727957042262
so_n26_j25__n25_j25,so,n26_j25__n25_j25,46.60273412,2.17e-05,971.0434209641427
so_n26_j26__n25_j26,so,n26_j26__n25_j26,61.79794064,3.674e-05,1287.6601517216864
so_n26_j26__n25_j25,so,n26_j26__n25_j25,53.6003818,0.01872,1116.8507404315394
so_n26_j26__n26_j27,so,n26_j26__n26_j27,8.19281023,1.986e-08,170.7104663122118
so_n27_j28__n26_j27,so,n27_j28__n26_j27,55.65637405,0.021,1159.6906678653027
so_n27_j26__n24_j25,so,n27_j26__n24_j25,161.9985164,3.671e-06,3375.501384770936
so_n27_j26__n25_j26,so,n27_j26__n25_j26,110.44553546,9.275e-07,2301.3115562519897
so_n27_j26__n26_j25,so,n27_j26__n26_j25,55.6452425,0.02095,1159.4587239977004
so_n27_j26__n26_j26,so,n27_j26__n26_j26,48.64759481,2.277e-05,1013.6514043219373
so_n27_j27__n26_j27,so,n27_j27__n26_j27,63.84542401,3.78e-05,1330.3227828637234
so_n27_j27__n26_j26,so,n27_j27__n26_j26,55.65261379,0.02096,1159.6123167598778
so_n28_j29__n27_j28,so,n28_j29__n27_j28,57.70665789,0.02342,1202.4116513340962
so_n28_j27__n25_j26,so,n28_j27__n25_j26,168.14299469,3.537e-06,3503.531538611221
so_n28_j27__n26_j27,so,n28_j27__n26_j27,114.53786427,9.62e-07,2386.58185299338
so_n28_j27__n27_j26,so,n28_j27__n27_j26,57.69745923,0.02338,1202.2199823592314
so_n28_j27__n27_j27,so,n28_j27__n27_j27,50.69244026,2.383e-05,1056.2590701296567
so_n28_j28__n27_j28,so,n28_j28__n27_j28,65.89284013,3.887e-05,1372.9840127431246
so_n28_j28__n27_j27,so,n28_j28__n27_j27,57.70379016,0.02339,1202.3518975363374
so_n29_j30__n28_j29,so,n29_j30__n28_j29,59.75591299,0.02602,1245.1111993393329
so_n29_j28__n26_j27,so,n29_j28__n26_j27,174.28633484,3.412e-06,3631.5379774618173
so_n29_j28__n28_j27,so,n29_j28__n28_j27,59.74844441,0.02598,1244.9555793824804
so_n29_j28__n28_j28,so,n29_j28__n28_j28,52.73712067,2.489e-05,1098.8632970617562
so_n29_j29__n28_j29,so,n29_j29__n28_j29,67.940054,3.993e-05,1415.6410284163082
so_n29_j29__n28_j28,so,n29_j29__n28_j28,59.75383641,0.02599,1245.0679304327934
so_n30_j31__n29_j30,so,n30_j31__n29_j30,61.80414108,0.02881,1287.7893479283634
so_n30_j29__n27_j28,so,n30_j29__n27_j28,180.42821295,3.295e-06,3759.5139523417897
so_n30_j29__n29_j28,so,n30_j29__n29_j28,61.79827582,0.02876,1287.6671357396842
so_n30_j29__n29_j29,so,n30_j29__n29_j29,54.78150106,2.596e-05,1141.4612725913858
so_n30_j30__n29_j30,so,n30_j30__n29_j30,69.98694305,4.098e-05,1458.2912759388678
so_n30_j30__n29_j29,so,n30_j30__n29_j29,61.80282018,0.02877,1287.7618248381634
cp_el2p_j3_2__el2p_j1_2,cp,el2p_j3_2__el2p_j1_2,91.25,2.29e-06,1901.3414950036415
sp_el2do_j5_2__el2do_j3_2,sp,el2do_j5_2__el2do_j3_2,45.74,3.35e-07,953.0669587010035
sp_el2po_j3_2__el2po_j1_2,sp,el2po_j3_2__el2po_j1_2,67.21,1.03e-06,1400.4291712788463
sp_el2po_j1_2__el2do_j5_2,sp,el2po_j1_2__el2do_j5_2,13870.51,0.0779,289014.5339163064
sp_el2po_j1_2__el2do_j3_2,sp,el2po_j1_2__el2do_j3_2,13916.25,0.163,289967.6008750074
sp_el2po_j3_2__el2do_j5_2,sp,el2po_j3_2__el2do_j5_2,13937.72,0.179,290414.96308758523
sp_el2po_j3_2__el2do_j3_2,sp,el2po_j3_2__el2do_j3_2,13983.46,0.133,291368.0300462862
sp_el2do_j3_2__el4so_j3_2,sp,el2do_j3_2__el4so_j3_2,21370.92,0.000882,445297.7203551037
sp_el2do_j5_2__el4so_j3_2,sp,el2do_j5_2__el4so_j3_2,21416.66,0.00026,446250.7873138048
hcop_j1__j0,hcop,j1__j0,4.28,4.1867157e-05,89.18072984784203
hcop_j2__j1,hcop,j2__j1,8.561,0.00040191428,178.38229631480738
hcop_j3__j2,hcop,j3__j2,12.841,0.0014533196,267.5630261626494
hcop_j4__j3,hcop,j4__j3,17.12,0.0035719458,356.7229193913681
hcop_j5__j4,hcop,j5__j4,21.4,0.007135085,445.9036492392101
hcop_j6__j5,hcop,j6__j5,25.679,0.012515501,535.0635424679288
hcop_j7__j6,hcop,j7__j6,29.957,0.020093195,624.2025990775242
hcop_j8__j7,hcop,j8__j7,34.236,0.03023903,713.3624923062429
hcop_j9__j8,hcop,j9__j8,38.512,0.043329298,802.4598756775918
hcop_j10__j9,hcop,j10__j9,42.788,0.059747491,891.5572590489404
hcop_j11__j10,hcop,j11__j10,47.063,0.079841594,980.6338058011659
hcop_j12__j11,hcop,j12__j11,51.337,0.10401798,1069.689515934268
hcop_j13__j12,hcop,j13__j12,55.61,0.13262502,1158.7243894482467
hcop_j14__j13,hcop,j14__j13,59.881,0.16600804,1247.7175897239786
hcop_j15__j14,hcop,j15__j14,64.152,0.20462292,1336.7107899997109
hcop_j16__j15,hcop,j16__j15,68.421,0.24872917,1425.662317037196
hcop_j17__j16,hcop,j17__j16,72.688,0.2987899,1514.572170836435
hcop_j18__j17,hcop,j18__j17,76.954,0.35504715,1603.46118801655
hcop_j19__j18,hcop,j19__j18,81.217,0.41802105,1692.2876953392959
hcop_j20__j19,hcop,j20__j19,85.479,0.48798961,1781.093366042918
chp_j1__j0,chp,j1__j0,40.08023,0.0063636,835.1364868853676
chp_j2__j1,chp,j2__j1,80.11277,0.060982,1669.2792754047437
chp_j3__j2,chp,j3__j2,120.05007,0.21986,2501.4375843188145
chp_j4__j3,chp,j4__j3,159.84483,0.53826,3330.6258415430457
chp_j5__j4,chp,j5__j4,199.45017,1.0693,4155.867226372936
chp_j6__j5,chp,j6__j5,238.81973,1.864,4976.195753145928
chp_j7__j6,chp,j7__j6,277.90781,2.9698,5790.659188368087
chp_j8__j7,chp,j8__j7,316.66949,4.4307,6598.32155110839
chp_j9__j8,chp,j9__j8,355.06075,6.2861,7398.265613393031
chp_j10__j9,chp,j10__j9,393.03858,8.5716,8189.595192233516
ohp_n1_j0_f0d5__n0_j1_f0d5,ohp,n1_j0_f0d5__n0_j1_f0d5,,,
ohp_n1_j0_f0d5__n0_j1_f1d5,ohp,n1_j0_f0d5__n0_j1_f1d5,,,
ohp_n1_j2_f2d5__n0_j1_f1d5,ohp,n1_j2_f2d5__n0_j1_f1d5,46.63930122,0.01519,971.8053556992871
ohp_n1_j2_f1d5__n0_j1_f0d5,ohp,n1_j2_f1d5__n0_j1_f0d5,,,
ohp_n1_j2_f1d5__n0_j1_f1d5,ohp,n1_j2_f1d5__n0_j1_f1d5,,,
ohp_n1_j1_f0d5__n0_j1_f0d5,ohp,n1_j1_f0d5__n0_j1_f0d5,,,
ohp_n1_j1_f1d5__n0_j1_f0d5,ohp,n1_j1_f1d5__n0_j1_f0d5,,,
ohp_n1_j1_f0d5__n0_j1_f1d5,ohp,n1_j1_f0d5__n0_j1_f1d5,,,
ohp_n1_j1_f1d5__n0_j1_f1d5,ohp,n1_j1_f1d5__n0_j1_f1d5,49.57608401,0.0141,1032.9979801424606
ohp_n2_j1_f0d5__n1_j1_f1d5,ohp,n2_j1_f0d5__n1_j1_f1d5,,,
ohp_n2_j1_f0d5__n1_j1_f0d5,ohp,n2_j1_f0d5__n1_j1_f0d5,,,
ohp_n2_j1_f1d5__n1_j1_f1d5,ohp,n2_j1_f1d5__n1_j1_f1d5,90.807115,0.04713,1892.1132689432063
ohp_n2_j1_f1d5__n1_j1_f0d5,ohp,n2_j1_f1d5__n1_j1_f0d5,,,
ohp_n2_j1_f0d5__n1_j2_f1d5,ohp,n2_j1_f0d5__n1_j2_f1d5,,,
ohp_n2_j1_f1d5__n1_j2_f1d5,ohp,n2_j1_f1d5__n1_j2_f1d5,,,
ohp_n2_j1_f1d5__n1_j2_f2d5,ohp,n2_j1_f1d5__n1_j2_f2d5,93.74389906,0.004411,1953.305919848886
ohp_n2_j3_f3d5__n1_j2_f2d5,ohp,n2_j3_f3d5__n1_j2_f2d5,94.04407422,0.1667,1959.56055532809
ohp_n2_j3_f2d5__n1_j2_f1d5,ohp,n2_j3_f2d5__n1_j2_f1d5,,,
ohp_n2_j3_f2d5__n1_j2_f2d5,ohp,n2_j3_f2d5__n1_j2_f2d5,,,
ohp_n2_j2_f1d5__n1_j1_f1d5,ohp,n2_j2_f1d5__n1_j1_f1d5,,,
ohp_n2_j2_f2d5__n1_j1_f1d5,ohp,n2_j2_f2d5__n1_j1_f1d5,94.42715539,0.1128,1967.5426717606986
ohp_n2_j2_f1d5__n1_j1_f0d5,ohp,n2_j2_f1d5__n1_j1_f0d5,,,
ohp_n2_j1_f0d5__n1_j0_f0d5,ohp,n2_j1_f0d5__n1_j0_f0d5,,,
ohp_n2_j1_f1d5__n1_j0_f0d5,ohp,n2_j1_f1d5__n1_j0_f0d5,,,
ohp_n2_j2_f1d5__n1_j2_f1d5,ohp,n2_j2_f1d5__n1_j2_f1d5,,,
ohp_n2_j2_f2d5__n1_j2_f1d5,ohp,n2_j2_f2d5__n1_j2_f1d5,,,
ohp_n2_j2_f1d5__n1_j2_f2d5,ohp,n2_j2_f1d5__n1_j2_f2d5,,,
ohp_n2_j2_f2d5__n1_j2_f2d5,ohp,n2_j2_f2d5__n1_j2_f2d5,97.36393945,0.04362,2028.7353226663784
ohp_n3_j2_f1d5__n2_j2_f2d5,ohp,n3_j2_f1d5__n2_j2_f2d5,,,
ohp_n3_j2_f1d5__n2_j2_f1d5,ohp,n3_j2_f1d5__n2_j2_f1d5,,,
ohp_n3_j2_f2d5__n2_j2_f2d5,ohp,n3_j2_f2d5__n2_j2_f2d5,138.46128805,0.08791,2885.065122423198
ohp_n3_j2_f2d5__n2_j2_f1d5,ohp,n3_j2_f2d5__n2_j2_f1d5,,,
ohp_n3_j4_f4d5__n2_j3_f3d5,ohp,n3_j4_f4d5__n2_j3_f3d5,141.16633768,0.6233,2941.4292112732064
ohp_n3_j4_f3d5__n2_j3_f2d5,ohp,n3_j4_f3d5__n2_j3_f2d5,,,
ohp_n3_j4_f3d5__n2_j3_f3d5,ohp,n3_j4_f3d5__n2_j3_f3d5,,,
ohp_n3_j3_f2d5__n2_j2_f2d5,ohp,n3_j3_f2d5__n2_j2_f2d5,,,
ohp_n3_j3_f3d5__n2_j2_f2d5,ohp,n3_j3_f3d5__n2_j2_f2d5,141.47490757,0.5397,2947.858764544063
ohp_n3_j3_f2d5__n2_j2_f1d5,ohp,n3_j3_f2d5__n2_j2_f1d5,,,
ohp_n3_j2_f1d5__n2_j3_f2d5,ohp,n3_j2_f1d5__n2_j3_f2d5,,,
ohp_n3_j2_f2d5__n2_j3_f2d5,ohp,n3_j2_f2d5__n2_j3_f2d5,,,
ohp_n3_j2_f2d5__n2_j3_f3d5,ohp,n3_j2_f2d5__n2_j3_f3d5,141.78115328,0.002576,2954.2398897614867
ohp_n3_j2_f1d5__n2_j1_f1d5,ohp,n3_j2_f1d5__n2_j1_f1d5,,,
ohp_n3_j2_f2d5__n2_j1_f1d5,ohp,n3_j2_f2d5__n2_j1_f1d5,142.08132844,0.4594,2960.49452524069
ohp_n3_j2_f1d5__n2_j1_f0d5,ohp,n3_j2_f1d5__n2_j1_f0d5,,,
ohp_n3_j3_f2d5__n2_j3_f2d5,ohp,n3_j3_f2d5__n2_j3_f2d5,,,
ohp_n3_j3_f3d5__n2_j3_f2d5,ohp,n3_j3_f3d5__n2_j3_f2d5,,,
ohp_n3_j3_f2d5__n2_j3_f3d5,ohp,n3_j3_f2d5__n2_j3_f3d5,,,
ohp_n3_j3_f3d5__n2_j3_f3d5,ohp,n3_j3_f3d5__n2_j3_f3d5,144.7947728,0.07264,3017.033531882352
ohp_n4_j3_f2d5__n3_j3_f3d5,ohp,n4_j3_f2d5__n3_j3_f3d5,,,
ohp_n4_j3_f2d5__n3_j3_f2d5,ohp,n4_j3_f2d5__n3_j3_f2d5,,,
ohp_n4_j3_f3d5__n3_j3_f3d5,ohp,n4_j3_f3d5__n3_j3_f3d5,185.69207477,0.1191,3869.1950362029556
ohp_n4_j3_f3d5__n3_j3_f2d5,ohp,n4_j3_f3d5__n3_j3_f2d5,,,
ohp_n4_j5_f5d5__n3_j4_f4d5,ohp,n4_j5_f5d5__n3_j4_f4d5,188.04994786,1.549,3918.32513972043
ohp_n4_j5_f4d5__n3_j4_f3d5,ohp,n4_j5_f4d5__n3_j4_f3d5,,,
ohp_n4_j5_f4d5__n3_j4_f4d5,ohp,n4_j5_f4d5__n3_j4_f4d5,,,
ohp_n4_j4_f3d5__n3_j3_f3d5,ohp,n4_j4_f3d5__n3_j3_f3d5,,,
ohp_n4_j4_f4d5__n3_j3_f3d5,ohp,n4_j4_f4d5__n3_j3_f3d5,188.3242664,1.438,3924.0410106568766
ohp_n4_j4_f3d5__n3_j3_f2d5,ohp,n4_j4_f3d5__n3_j3_f2d5,,,
ohp_n4_j3_f2d5__n3_j2_f2d5,ohp,n4_j3_f2d5__n3_j2_f2d5,,,
ohp_n4_j3_f3d5__n3_j2_f2d5,ohp,n4_j3_f3d5__n3_j2_f2d5,188.70569427,1.37,3931.988677907089
ohp_n4_j3_f2d5__n3_j2_f1d5,ohp,n4_j3_f2d5__n3_j2_f1d5,,,
ohp_n4_j3_f2d5__n3_j4_f3d5,ohp,n4_j3_f2d5__n3_j4_f3d5,,,
ohp_n4_j3_f3d5__n3_j4_f3d5,ohp,n4_j3_f3d5__n3_j4_f3d5,,,
ohp_n4_j3_f3d5__n3_j4_f4d5,ohp,n4_j3_f3d5__n3_j4_f4d5,189.32050988,0.001817,3944.7993566037358
ohp_n4_j4_f3d5__n3_j4_f3d5,ohp,n4_j4_f3d5__n3_j4_f3d5,,,
ohp_n4_j4_f4d5__n3_j4_f3d5,ohp,n4_j4_f4d5__n3_j4_f3d5,,,
ohp_n4_j4_f3d5__n3_j4_f4d5,ohp,n4_j4_f3d5__n3_j4_f4d5,,,
ohp_n4_j4_f4d5__n3_j4_f4d5,ohp,n4_j4_f4d5__n3_j4_f4d5,191.95270152,0.1011,3999.6453312660224
ohp_n5_j4_f3d5__n4_j4_f4d5,ohp,n5_j4_f3d5__n4_j4_f4d5,,,
ohp_n5_j4_f3d5__n4_j4_f3d5,ohp,n5_j4_f3d5__n4_j4_f3d5,,,
ohp_n5_j4_f4d5__n4_j4_f4d5,ohp,n5_j4_f4d5__n4_j4_f4d5,232.58396467,0.1478,4846.263486022267
ohp_n5_j4_f4d5__n4_j4_f3d5,ohp,n5_j4_f4d5__n4_j4_f3d5,,,
ohp_n5_j6_f6d5__n4_j5_f5d5,ohp,n5_j6_f6d5__n4_j5_f5d5,234.65437159,3.1,4889.40376644461
ohp_n5_j6_f5d5__n4_j5_f4d5,ohp,n5_j6_f5d5__n4_j5_f4d5,,,
ohp_n5_j6_f5d5__n4_j5_f5d5,ohp,n5_j6_f5d5__n4_j5_f5d5,,,
ohp_n5_j5_f4d5__n4_j4_f4d5,ohp,n5_j5_f4d5__n4_j4_f4d5,,,
ohp_n5_j5_f5d5__n4_j4_f4d5,ohp,n5_j5_f5d5__n4_j4_f4d5,234.9097016,2.964,4894.723980613735
ohp_n5_j5_f4d5__n4_j4_f3d5,ohp,n5_j5_f4d5__n4_j4_f3d5,,,
ohp_n5_j4_f3d5__n4_j3_f3d5,ohp,n5_j4_f3d5__n4_j3_f3d5,,,
ohp_n5_j4_f4d5__n4_j3_f3d5,ohp,n5_j4_f4d5__n4_j3_f3d5,235.2161563,2.905,4901.109460476187
ohp_n5_j4_f3d5__n4_j3_f2d5,ohp,n5_j4_f3d5__n4_j3_f2d5,,,
ohp_n5_j4_f3d5__n4_j5_f4d5,ohp,n5_j4_f3d5__n4_j5_f4d5,,,
ohp_n5_j4_f4d5__n4_j5_f4d5,ohp,n5_j4_f4d5__n4_j5_f4d5,,,
ohp_n5_j4_f4d5__n4_j5_f5d5,ohp,n5_j4_f4d5__n4_j5_f5d5,236.48671832,0.001399,4927.583677359494
ohp_n5_j5_f4d5__n4_j5_f4d5,ohp,n5_j5_f4d5__n4_j5_f4d5,,,
ohp_n5_j5_f5d5__n4_j5_f4d5,ohp,n5_j5_f5d5__n4_j5_f4d5,,,
ohp_n5_j5_f4d5__n4_j5_f5d5,ohp,n5_j5_f4d5__n4_j5_f5d5,,,
ohp_n5_j5_f5d5__n4_j5_f5d5,ohp,n5_j5_f5d5__n4_j5_f5d5,238.81245526,0.129,4976.044172159328
ohp_n6_j5_f4d5__n5_j5_f5d5,ohp,n6_j5_f4d5__n5_j5_f5d5,,,
ohp_n6_j5_f4d5__n5_j5_f4d5,ohp,n6_j5_f4d5__n5_j5_f4d5,,,
ohp_n6_j5_f5d5__n5_j5_f5d5,ohp,n6_j5_f5d5__n5_j5_f5d5,279.11224315,0.1753,5815.755503174146
ohp_n6_j5_f5d5__n5_j5_f4d5,ohp,n6_j5_f5d5__n5_j5_f4d5,,,
ohp_n6_j7_f7d5__n5_j6_f6d5,ohp,n6_j7_f7d5__n5_j6_f6d5,280.92295909,5.424,5853.484701556465
ohp_n6_j7_f6d5__n5_j6_f5d5,ohp,n6_j7_f6d5__n5_j6_f5d5,,,
ohp_n6_j7_f6d5__n5_j6_f6d5,ohp,n6_j7_f6d5__n5_j6_f6d5,,,
ohp_n6_j6_f5d5__n5_j5_f5d5,ohp,n6_j6_f5d5__n5_j5_f5d5,,,
ohp_n6_j6_f6d5__n5_j5_f5d5,ohp,n6_j6_f6d5__n5_j5_f5d5,281.1662844,5.264,5858.5547783639995
ohp_n6_j6_f5d5__n5_j5_f4d5,ohp,n6_j6_f5d5__n5_j5_f4d5,,,
ohp_n6_j5_f4d5__n5_j4_f4d5,ohp,n6_j5_f4d5__n5_j4_f4d5,,,
ohp_n6_j5_f5d5__n5_j4_f4d5,ohp,n6_j5_f5d5__n5_j4_f4d5,281.43798009,5.212,5864.21599797398
ohp_n6_j5_f4d5__n5_j4_f3d5,ohp,n6_j5_f4d5__n5_j4_f3d5,,,
ohp_n3_j2_f1d5__n0_j1_f0d5,ohp,n3_j2_f1d5__n0_j1_f0d5,,,
ohp_n3_j2_f1d5__n0_j1_f1d5,ohp,n3_j2_f1d5__n0_j1_f1d5,,,
ohp_n3_j2_f2d5__n0_j1_f1d5,ohp,n3_j2_f2d5__n0_j1_f1d5,282.46452745,0.0002523,5885.605774326356
ohp_n6_j5_f4d5__n5_j6_f5d5,ohp,n6_j5_f4d5__n5_j6_f5d5,,,
ohp_n6_j5_f5d5__n5_j6_f6d5,ohp,n6_j5_f5d5__n5_j6_f6d5,283.27032682,0.001134,5902.395908888863
ohp_n6_j6_f5d5__n5_j6_f5d5,ohp,n6_j6_f5d5__n5_j6_f5d5,,,
ohp_n6_j6_f6d5__n5_j6_f5d5,ohp,n6_j6_f6d5__n5_j6_f5d5,,,
ohp_n6_j6_f5d5__n5_j6_f6d5,ohp,n6_j6_f5d5__n5_j6_f6d5,,,
ohp_n6_j6_f6d5__n5_j6_f6d5,ohp,n6_j6_f6d5__n5_j6_f6d5,285.32436807,0.1562,5945.195184078718
ohp_n7_j6_f5d5__n6_j6_f6d5,ohp,n7_j6_f5d5__n6_j6_f6d5,,,
ohp_n7_j6_f5d5__n6_j6_f5d5,ohp,n7_j6_f5d5__n6_j6_f5d5,,,
ohp_n7_j6_f6d5__n6_j6_f6d5,ohp,n7_j6_f6d5__n6_j6_f6d5,325.22794862,0.2018,6776.650893656091
ohp_n7_j6_f6d5__n6_j6_f5d5,ohp,n7_j6_f6d5__n6_j6_f5d5,,,
ohp_n7_j8_f8d5__n6_j7_f7d5,ohp,n7_j8_f8d5__n6_j7_f7d5,326.79489312,8.656,6809.300719389983
ohp_n7_j8_f7d5__n6_j7_f6d5,ohp,n7_j8_f7d5__n6_j7_f6d5,,,
ohp_n7_j8_f7d5__n6_j7_f7d5,ohp,n7_j8_f7d5__n6_j7_f7d5,,,
ohp_n7_j7_f6d5__n6_j6_f6d5,ohp,n7_j7_f6d5__n6_j6_f6d5,,,
ohp_n7_j7_f7d5__n6_j6_f6d5,ohp,n7_j7_f7d5__n6_j6_f6d5,327.02979894,8.474,6814.195362491177
ohp_n7_j7_f6d5__n6_j6_f5d5,ohp,n7_j7_f6d5__n6_j6_f5d5,,,
ohp_n7_j6_f5d5__n6_j5_f5d5,ohp,n7_j6_f5d5__n6_j5_f5d5,,,
ohp_n7_j6_f6d5__n6_j5_f5d5,ohp,n7_j6_f6d5__n6_j5_f5d5,327.28198987,8.429,6819.450168845945
ohp_n7_j6_f5d5__n6_j5_f4d5,ohp,n7_j6_f5d5__n6_j5_f4d5,,,
ohp_n7_j6_f5d5__n6_j7_f6d5,ohp,n7_j6_f5d5__n6_j7_f6d5,,,
ohp_n7_j6_f6d5__n6_j7_f7d5,ohp,n7_j6_f6d5__n6_j7_f7d5,329.62935761,0.0009503,6868.361376386711
ohp_n7_j7_f6d5__n6_j7_f6d5,ohp,n7_j7_f6d5__n6_j7_f6d5,,,
ohp_n7_j7_f7d5__n6_j7_f6d5,ohp,n7_j7_f7d5__n6_j7_f6d5,,,
ohp_n7_j7_f6d5__n6_j7_f7d5,ohp,n7_j7_f6d5__n6_j7_f7d5,,,
ohp_n7_j7_f7d5__n6_j7_f7d5,ohp,n7_j7_f7d5__n6_j7_f7d5,331.43120793,0.1826,6905.905845221796
ohp_n8_j7_f6d5__n7_j7_f7d5,ohp,n8_j7_f6d5__n7_j7_f7d5,,,
ohp_n8_j7_f6d5__n7_j7_f6d5,ohp,n8_j7_f6d5__n7_j7_f6d5,,,
ohp_n8_j7_f7d5__n7_j7_f7d5,ohp,n8_j7_f7d5__n7_j7_f7d5,370.87469698,0.2273,7727.774803451787
ohp_n8_j7_f7d5__n7_j7_f6d5,ohp,n8_j7_f7d5__n7_j7_f6d5,,,
ohp_n8_j9_f9d5__n7_j8_f8d5,ohp,n8_j9_f9d5__n7_j8_f8d5,372.20841561,12.92,7755.564990562783
ohp_n8_j9_f8d5__n7_j8_f7d5,ohp,n8_j9_f8d5__n7_j8_f7d5,,,
ohp_n8_j9_f8d5__n7_j8_f8d5,ohp,n8_j9_f8d5__n7_j8_f8d5,,,
ohp_n8_j8_f7d5__n7_j7_f7d5,ohp,n8_j8_f7d5__n7_j7_f7d5,,,
ohp_n8_j8_f8d5__n7_j7_f7d5,ohp,n8_j8_f8d5__n7_j7_f7d5,372.4368801,12.72,7760.32541812412
ohp_n8_j8_f7d5__n7_j7_f6d5,ohp,n8_j8_f7d5__n7_j7_f6d5,,,
ohp_n8_j7_f6d5__n7_j6_f6d5,ohp,n8_j7_f6d5__n7_j6_f6d5,,,
ohp_n8_j7_f7d5__n7_j6_f6d5,ohp,n8_j7_f7d5__n7_j6_f6d5,372.6765473,12.68,7765.319272286874
ohp_n8_j7_f6d5__n7_j6_f5d5,ohp,n8_j7_f6d5__n7_j6_f5d5,,,
ohp_n8_j7_f6d5__n7_j8_f7d5,ohp,n8_j7_f6d5__n7_j8_f7d5,,,
ohp_n8_j7_f7d5__n7_j8_f8d5,ohp,n8_j7_f7d5__n7_j8_f8d5,375.51101179,0.0008148,7824.379929283601
ohp_n8_j8_f7d5__n7_j8_f7d5,ohp,n8_j8_f7d5__n7_j8_f7d5,,,
ohp_n8_j8_f8d5__n7_j8_f7d5,ohp,n8_j8_f8d5__n7_j8_f7d5,,,
ohp_n8_j8_f7d5__n7_j8_f8d5,ohp,n8_j8_f7d5__n7_j8_f8d5,,,
ohp_n8_j8_f8d5__n7_j8_f8d5,ohp,n8_j8_f8d5__n7_j8_f8d5,377.07319491,0.2083,7856.930543955932
ohp_n9_j8_f7d5__n8_j8_f7d5,ohp,n9_j8_f7d5__n8_j8_f7d5,,,
ohp_n9_j8_f8d5__n8_j8_f8d5,ohp,n9_j8_f8d5__n8_j8_f8d5,415.99369855,0.2518,8667.902254390698
ohp_n9_j10_f10d5__n8_j9_f9d5,ohp,n9_j10_f10d5__n8_j9_f9d5,417.10199377,18.33,8690.99537976604
ohp_n9_j10_f9d5__n8_j9_f8d5,ohp,n9_j10_f9d5__n8_j9_f8d5,,,
